cited_by_doi,cited_by_oaid,cited_work_oaid,cited_work_doi,cited_work_pmid,cochrane_doi,cochrane_pmid,cited_work_id,cochrane_citation_type
https://doi.org/10.1002/14651858.cd009645.pub4,https://openalex.org/W4242924866,https://openalex.org/W2054618413,10.1212/wnl.0000000000001230,25576632,10.1002/14651858.cd009645.pub4,33175411,25576632,other
https://doi.org/10.1002/14651858.cd009760.pub4,https://openalex.org/W4210992726,https://openalex.org/W2054618413,10.1212/wnl.0000000000001230,25576632,10.1002/14651858.cd009760.pub4,31111960,25576632,other
https://doi.org/10.1002/14651858.cd012651,https://openalex.org/W2616385997,https://openalex.org/W2414871787,10.1186/s40608-016-0110-8,27298729,10.1002/14651858.cd012651,28639319,27298729,excluded
https://doi.org/10.1002/14651858.cd009728.pub3,https://openalex.org/W4245186138,https://openalex.org/W2414871787,10.1186/s40608-016-0110-8,27298729,10.1002/14651858.cd009728.pub3,29376563,27298729,other
https://doi.org/10.1002/14651858.cd009728.pub4,https://openalex.org/W2793136599,https://openalex.org/W2414871787,10.1186/s40608-016-0110-8,27298729,10.1002/14651858.cd009728.pub4,29499084,27298729,other
https://doi.org/10.1002/14651858.cd006910.pub3,https://openalex.org/W4383197174,https://openalex.org/W2543401439,10.1093/annonc/mdw418,27789470,10.1002/14651858.cd006910.pub3,37407274,27789470,other
https://doi.org/10.1002/14651858.cd011497.pub2,https://openalex.org/W4283722058,https://openalex.org/W2766494531,10.1111/apt.14400,29076171,10.1002/14651858.cd011497.pub2,35766861,29076171,included
https://doi.org/10.1002/14651858.cd009261.pub4,https://openalex.org/W2924433491,https://openalex.org/W2810782768,10.1016/j.ejvs.2018.05.018,29970335,10.1002/14651858.cd009261.pub4,30912582,29970335,not_found
https://doi.org/10.1002/14651858.cd009261.pub7,https://openalex.org/W4226157757,https://openalex.org/W2810782768,10.1016/j.ejvs.2018.05.018,29970335,10.1002/14651858.cd009261.pub7,35471497,29970335,included
https://doi.org/10.1002/14651858.cd009261.pub5,https://openalex.org/W4252672644,https://openalex.org/W2810782768,10.1016/j.ejvs.2018.05.018,29970335,10.1002/14651858.cd009261.pub5,32356396,29970335,included
https://doi.org/10.1002/14651858.cd009261.pub6,https://openalex.org/W4248383880,https://openalex.org/W2810782768,10.1016/j.ejvs.2018.05.018,29970335,10.1002/14651858.cd009261.pub6,32542647,29970335,included
https://doi.org/10.1002/14651858.cd015192.pub2,https://openalex.org/W4409653178,https://openalex.org/W2810782768,10.1016/j.ejvs.2018.05.018,29970335,10.1002/14651858.cd015192.pub2,40260835,29970335,excluded
https://doi.org/10.1002/14651858.cd013403.pub2,https://openalex.org/W4308104506,https://openalex.org/W2466955549,10.1016/j.jaci.2016.03.043,27302552,10.1002/14651858.cd013403.pub2,36326435,27302552,included
https://doi.org/10.1002/14651858.cd011535.pub2,https://openalex.org/W2781078917,https://openalex.org/W2752172051,10.2340/00015555-2780,28853492,10.1002/14651858.cd011535.pub2,29271481,28853492,not_found
https://doi.org/10.1002/14651858.cd009760.pub3,https://openalex.org/W1916073093,https://openalex.org/W2274490209,10.1093/brain/aww002,26912641,10.1002/14651858.cd009760.pub3,25929694,26912641,not_found
https://doi.org/10.1002/14651858.cd009760.pub4,https://openalex.org/W4210992726,https://openalex.org/W2274490209,10.1093/brain/aww002,26912641,10.1002/14651858.cd009760.pub4,31111960,26912641,included
https://doi.org/10.1002/14651858.cd013870.pub2,https://openalex.org/W3132393491,https://openalex.org/W2508663207,10.1159/000448000,27537360,10.1002/14651858.cd013870.pub2,34709669,27537360,excluded
https://doi.org/10.1002/14651858.cd003965.pub2,https://openalex.org/W2123048854,https://openalex.org/W2186629139,10.1056/nejmoa1415463,26962736,10.1002/14651858.cd003965.pub2,26235292,26962736,not_found
https://doi.org/10.1002/14651858.cd003965.pub3,https://openalex.org/W4211218149,https://openalex.org/W2186629139,10.1056/nejmoa1415463,26962736,10.1002/14651858.cd003965.pub3,32162319,26962736,not_found
https://doi.org/10.1002/14651858.cd003962.pub3,https://openalex.org/W4391449257,https://openalex.org/W2186629139,10.1056/nejmoa1415463,26962736,10.1002/14651858.cd003962.pub3,38299639,26962736,excluded
https://doi.org/10.1002/14651858.cd015060.pub2,https://openalex.org/W4399577988,https://openalex.org/W2186629139,10.1056/nejmoa1415463,26962736,10.1002/14651858.cd015060.pub2,38864363,26962736,excluded
https://doi.org/10.1002/14651858.cd008986.pub4,https://openalex.org/W4317778813,https://openalex.org/W2805569042,10.1186/s12877-018-0814-3,29898670,10.1002/14651858.cd008986.pub4,36688482,29898670,included
https://doi.org/10.1002/14651858.cd001421.pub3,https://openalex.org/W2124093882,https://openalex.org/W2332454533,10.1097/lgt.0000000000000177,26796660,10.1002/14651858.cd001421.pub3,24302533,26796660,other
https://doi.org/10.1002/14651858.cd012697.pub2,https://openalex.org/W4379377301,https://openalex.org/W1989056327,10.1017/s0033291714002244,25420474,10.1002/14651858.cd012697.pub2,37272857,25420474,other
https://doi.org/10.1002/14651858.cd013528.pub2,https://openalex.org/W3003183569,https://openalex.org/W1989056327,10.1017/s0033291714002244,25420474,10.1002/14651858.cd013528.pub2,34131914,25420474,other
https://doi.org/10.1002/14651858.cd012517.pub2,https://openalex.org/W3011079956,https://openalex.org/W2748713881,10.1111/cen.13447,28815660,10.1002/14651858.cd012517.pub2,32190901,28815660,excluded
https://doi.org/10.1002/14651858.cd013534.pub2,https://openalex.org/W3004645006,https://openalex.org/W2544939734,10.1016/j.ijnurstu.2016.10.010,27815985,10.1002/14651858.cd013534.pub2,33545739,27815985,excluded
https://doi.org/10.1002/14651858.cd013534.pub3,https://openalex.org/W4308999937,https://openalex.org/W2544939734,10.1016/j.ijnurstu.2016.10.010,27815985,10.1002/14651858.cd013534.pub3,36373988,27815985,excluded
https://doi.org/10.1002/14651858.cd012712.pub2,https://openalex.org/W4396580225,https://openalex.org/W2945396580,10.1186/s13104-019-4268-2,31023363,10.1002/14651858.cd012712.pub2,38695628,31023363,included
https://doi.org/10.1002/14651858.cd014509.pub2,https://openalex.org/W4412202678,https://openalex.org/W2945396580,10.1186/s13104-019-4268-2,31023363,10.1002/14651858.cd014509.pub2,40643582,31023363,not_found
https://doi.org/10.1002/14651858.cd013561.pub2,https://openalex.org/W4391566784,https://openalex.org/W2903617969,10.1007/s00280-018-3734-1,30535537,10.1002/14651858.cd013561.pub2,38318883,30535537,excluded
https://doi.org/10.1002/14651858.cd013496.pub2,https://openalex.org/W2991261186,https://openalex.org/W2744845601,10.1016/j.nut.2017.08.004,29031771,10.1002/14651858.cd013496.pub2,33512717,29031771,excluded
https://doi.org/10.1002/14651858.cd003751.pub4,https://openalex.org/W4247156904,https://openalex.org/W2548628865,10.1186/s12885-016-2884-y,27809814,10.1002/14651858.cd003751.pub4,30039853,27809814,excluded
https://doi.org/10.1002/14651858.cd011377.pub2,https://openalex.org/W1954084777,https://openalex.org/W2586687446,10.1016/j.ijnurstu.2017.02.006,28214613,10.1002/14651858.cd011377.pub2,32006460,28214613,included
https://doi.org/10.1002/14651858.cd015269,https://openalex.org/W4411425975,https://openalex.org/W2801843465,10.1186/s12906-018-2187-8,29609566,10.1002/14651858.cd015269,40530582,29609566,other
https://doi.org/10.1002/14651858.cd004871.pub5,https://openalex.org/W4392239853,https://openalex.org/W2767002544,10.1089/acm.2017.0209,29072931,10.1002/14651858.cd004871.pub5,38415786,29072931,included
https://doi.org/10.1002/14651858.cd009760.pub3,https://openalex.org/W1916073093,https://openalex.org/W2554178595,10.1002/hbm.23469,27859982,10.1002/14651858.cd009760.pub3,25929694,27859982,not_found
https://doi.org/10.1002/14651858.cd009760.pub4,https://openalex.org/W4210992726,https://openalex.org/W2554178595,10.1002/hbm.23469,27859982,10.1002/14651858.cd009760.pub4,31111960,27859982,included
https://doi.org/10.1002/14651858.cd012186.pub2,https://openalex.org/W4389179936,https://openalex.org/W3009693047,10.1186/s12883-020-01645-z,32126977,10.1002/14651858.cd012186.pub2,38032059,32126977,included
https://doi.org/10.1002/14651858.cd007854.pub3,https://openalex.org/W2147703469,https://openalex.org/W2089684634,10.1186/1745-6215-14-99,24499425,10.1002/14651858.cd007854.pub3,27087494,24499425,not_found
https://doi.org/10.1002/14651858.cd012557.pub3,https://openalex.org/W4315880783,https://openalex.org/W2892199303,10.1016/j.euroneuro.2018.08.507,30217552,10.1002/14651858.cd012557.pub3,36637087,30217552,included
https://doi.org/10.1002/14651858.cd008530.pub2,https://openalex.org/W2171108099,https://openalex.org/W2608403661,10.3389/fneur.2017.00153,28484421,10.1002/14651858.cd008530.pub2,22258987,28484421,not_found
https://doi.org/10.1002/14651858.cd007930.pub3,https://openalex.org/W4366281537,https://openalex.org/W2885351886,10.1016/s1470-2045(18)30372-3,30100379,10.1002/14651858.cd007930.pub3,37185961,30100379,included
https://doi.org/10.1002/14651858.cd011293.pub2,https://openalex.org/W1939509546,https://openalex.org/W2035140755,10.1016/j.jaci.2012.06.047,22939758,10.1002/14651858.cd011293.pub2,26315994,22939758,excluded
https://doi.org/10.1002/14651858.cd011293.pub3,https://openalex.org/W4211182126,https://openalex.org/W2035140755,10.1016/j.jaci.2012.06.047,22939758,10.1002/14651858.cd011293.pub3,32926419,22939758,excluded
https://doi.org/10.1002/14651858.cd013070.pub2,https://openalex.org/W4280541682,https://openalex.org/W2478193138,10.1016/s0140-6736(16)31203-x,27477896,10.1002/14651858.cd013070.pub2,35556242,27477896,included
https://doi.org/10.1002/14651858.cd015067.pub2,https://openalex.org/W4399139780,https://openalex.org/W2592854460,10.1016/s0140-6736(17)30067-3,28256356,10.1002/14651858.cd015067.pub2,38808659,28256356,other
https://doi.org/10.1002/14651858.cd016090,https://openalex.org/W4409893516,https://openalex.org/W2112414163,10.1016/s1470-2045(15)00362-9,26549589,10.1002/14651858.cd016090,40292732,26549589,not_found
https://doi.org/10.1002/14651858.cd012503.pub2,https://openalex.org/W3013078268,https://openalex.org/W2560541175,10.1016/j.ijcard.2016.12.005,27940009,10.1002/14651858.cd012503.pub2,29974450,27940009,excluded
https://doi.org/10.1002/14651858.cd006913.pub3,https://openalex.org/W4409567796,https://openalex.org/W2604740660,10.1111/apt.14062,28378342,10.1002/14651858.cd006913.pub3,40243391,28378342,included
https://doi.org/10.1002/14651858.cd006946.pub2,https://openalex.org/W1926059999,https://openalex.org/W2477000931,10.1097/ajp.0000000000000352,26889617,10.1002/14651858.cd006946.pub2,20824853,26889617,not_found
https://doi.org/10.1002/14651858.cd006946.pub4,https://openalex.org/W4237399416,https://openalex.org/W2477000931,10.1097/ajp.0000000000000352,26889617,10.1002/14651858.cd006946.pub4,32944940,26889617,other
https://doi.org/10.1002/14651858.cd010802.pub2,https://openalex.org/W2566963236,https://openalex.org/W1488819801,10.1002/cncr.29330,25739642,10.1002/14651858.cd010802.pub2,28045199,25739642,included
https://doi.org/10.1002/14651858.cd012493.pub2,https://openalex.org/W4244166121,https://openalex.org/W2895395495,10.1182/bloodadvances.2018024190,30291112,10.1002/14651858.cd012493.pub2,33786812,30291112,excluded
https://doi.org/10.1002/14651858.cd012803.pub2,https://openalex.org/W2992621653,https://openalex.org/W2198264409,10.1056/nejmoa1506459,26323938,10.1002/14651858.cd012803.pub2,31797360,26323938,included
https://doi.org/10.1002/14651858.cd012922.pub2,https://openalex.org/W4322493763,https://openalex.org/W2198264409,10.1056/nejmoa1506459,26323938,10.1002/14651858.cd012922.pub2,36861808,26323938,other
https://doi.org/10.1002/14651858.cd012889.pub2,https://openalex.org/W4307338085,https://openalex.org/W2198264409,10.1056/nejmoa1506459,26323938,10.1002/14651858.cd012889.pub2,36278514,26323938,included
https://doi.org/10.1002/14651858.cd008893.pub3,https://openalex.org/W1865499935,https://openalex.org/W2100550221,10.1017/s0007114515002822,26348767,10.1002/14651858.cd008893.pub3,28439881,26348767,included
https://doi.org/10.1002/14651858.cd008893.pub3,https://openalex.org/W1865499935,https://openalex.org/W416431027,10.1007/s11357-015-9794-9,26013912,10.1002/14651858.cd008893.pub3,28439881,26013912,included
https://doi.org/10.1002/14651858.cd011798.pub2,https://openalex.org/W1752094483,https://openalex.org/W2511998100,10.1007/s00125-016-4083-4,27586249,10.1002/14651858.cd011798.pub2,30246878,27586249,other
https://doi.org/10.1002/14651858.cd015590,https://openalex.org/W4410347986,https://openalex.org/W1880063947,10.1016/s1470-2045(15)00159-x,26189067,10.1002/14651858.cd015590,40365860,26189067,other
https://doi.org/10.1002/14651858.cd014718,https://openalex.org/W4404859008,https://openalex.org/W1880063947,10.1016/s1470-2045(15)00159-x,26189067,10.1002/14651858.cd014718,39611427,26189067,other
https://doi.org/10.1002/14651858.cd013344.pub2,https://openalex.org/W4403252260,https://openalex.org/W2553399010,10.1016/s0140-6736(16)32187-0,27871759,10.1002/14651858.cd013344.pub2,39382091,27871759,excluded
https://doi.org/10.1002/14651858.cd013403.pub2,https://openalex.org/W4308104506,https://openalex.org/W2884437971,10.1056/nejmoa1716995,30044938,10.1002/14651858.cd013403.pub2,36326435,30044938,included
https://doi.org/10.1002/14651858.cd000184.pub3,https://openalex.org/W2112399159,https://openalex.org/W2118659332,10.1155/2012/626740,22778774,10.1002/14651858.cd000184.pub3,22258940,22778774,not_found
https://doi.org/10.1002/14651858.cd000184.pub4,https://openalex.org/W4317676181,https://openalex.org/W2118659332,10.1155/2012/626740,22778774,10.1002/14651858.cd000184.pub4,25674710,22778774,included
https://doi.org/10.1002/14651858.cd005563.pub3,https://openalex.org/W2293827238,https://openalex.org/W2332389703,10.1056/nejmoa1413579,26436208,10.1002/14651858.cd005563.pub3,26967259,26436208,excluded
https://doi.org/10.1002/14651858.cd010777.pub2,https://openalex.org/W1913907689,https://openalex.org/W2332389703,10.1056/nejmoa1413579,26436208,10.1002/14651858.cd010777.pub2,28258686,26436208,included
https://doi.org/10.1002/14651858.cd011719.pub3,https://openalex.org/W2610901796,https://openalex.org/W2332389703,10.1056/nejmoa1413579,26436208,10.1002/14651858.cd011719.pub3,28475274,26436208,included
https://doi.org/10.1002/14651858.cd011319.pub2,https://openalex.org/W2155768072,https://openalex.org/W2177951737,10.1016/j.jcin.2015.07.011,26493253,10.1002/14651858.cd011319.pub2,27490003,26493253,included
https://doi.org/10.1002/14651858.cd012583.pub2,https://openalex.org/W2593559227,https://openalex.org/W2765591241,10.1016/j.jvsv.2017.06.017,29037354,10.1002/14651858.cd012583.pub2,29906322,29037354,excluded
https://doi.org/10.1002/14651858.cd012855.pub2,https://openalex.org/W2946086630,https://openalex.org/W2584275464,10.1001/jamapsychiatry.2016.3880,28146251,10.1002/14651858.cd012855.pub2,31106850,28146251,excluded
https://doi.org/10.1002/14651858.cd011319.pub2,https://openalex.org/W2155768072,https://openalex.org/W72878636,10.1016/j.jacc.2014.06.1198,25301459,10.1002/14651858.cd011319.pub2,27490003,25301459,included
https://doi.org/10.1002/14651858.cd014762.pub2,https://openalex.org/W4405576814,https://openalex.org/W2216177570,10.1136/bmj.h6544,26698878,10.1002/14651858.cd014762.pub2,39698942,26698878,included
https://doi.org/10.1002/14651858.cd004437.pub6,https://openalex.org/W4211263994,https://openalex.org/W2599324752,10.1016/j.jacc.2016.12.039,28335835,10.1002/14651858.cd004437.pub6,33857326,28335835,included
https://doi.org/10.1002/14651858.cd004437.pub5,https://openalex.org/W4211062063,https://openalex.org/W2599324752,10.1016/j.jacc.2016.12.039,28335835,10.1002/14651858.cd004437.pub5,30560579,28335835,included
https://doi.org/10.1002/14651858.cd013039.pub2,https://openalex.org/W2806999631,https://openalex.org/W2755808505,10.1177/0022034517730531,28892645,10.1002/14651858.cd013039.pub2,34280957,28892645,excluded
https://doi.org/10.1002/14651858.cd013039.pub2,https://openalex.org/W2806999631,https://openalex.org/W2780486824,10.1159/000477855,29258064,10.1002/14651858.cd013039.pub2,34280957,29258064,included
https://doi.org/10.1002/14651858.cd013468.pub2,https://openalex.org/W4399365486,https://openalex.org/W2604111333,10.1016/j.burns.2017.03.005,28400148,10.1002/14651858.cd013468.pub2,38837237,28400148,excluded
https://doi.org/10.1002/14651858.cd011589.pub2,https://openalex.org/W3207200340,https://openalex.org/W2761485686,10.1037/hea0000556,28967769,10.1002/14651858.cd011589.pub2,34637526,28967769,excluded
https://doi.org/10.1002/14651858.cd008634.pub3,https://openalex.org/W4386305960,https://openalex.org/W2915228413,10.1093/ageing/afz016,30806453,10.1002/14651858.cd008634.pub3,37650479,30806453,included
https://doi.org/10.1002/14651858.cd016064,https://openalex.org/W4413383772,https://openalex.org/W2915228413,10.1093/ageing/afz016,30806453,10.1002/14651858.cd016064,40832852,30806453,not_found
https://doi.org/10.1002/14651858.cd010880.pub2,https://openalex.org/W2934314274,https://openalex.org/W2565994875,10.1016/j.eurpsy.2016.12.007,28364685,10.1002/14651858.cd010880.pub2,30946482,28364685,included
https://doi.org/10.1002/14651858.cd013558.pub2,https://openalex.org/W4385488915,https://openalex.org/W2411430169,10.4187/respcare.04413,27274092,10.1002/14651858.cd013558.pub2,37531462,27274092,included
https://doi.org/10.1002/14651858.cd012081.pub2,https://openalex.org/W2300818303,https://openalex.org/W2021491081,10.1111/epi.12833,25410633,10.1002/14651858.cd012081.pub2,29078005,25410633,included
https://doi.org/10.1002/14651858.cd012081.pub3,https://openalex.org/W4211098341,https://openalex.org/W2021491081,10.1111/epi.12833,25410633,10.1002/14651858.cd012081.pub3,35653266,25410633,included
https://doi.org/10.1002/14651858.cd005046.pub3,https://openalex.org/W1960267057,https://openalex.org/W2024743553,10.1053/j.gastro.2013.04.057,23665071,10.1002/14651858.cd005046.pub3,25485740,23665071,other
https://doi.org/10.1002/14651858.cd012326.pub2,https://openalex.org/W2528491191,https://openalex.org/W2153211112,10.1016/s1470-2045(15)00042-x,26361971,10.1002/14651858.cd012326.pub2,30480771,26361971,excluded
https://doi.org/10.1002/14651858.cd013261.pub2,https://openalex.org/W3012937109,https://openalex.org/W2778283729,10.1001/jama.2017.18718,29260225,10.1002/14651858.cd013261.pub2,32202316,29260225,included
https://doi.org/10.1002/14651858.cd013238.pub2,https://openalex.org/W2908686623,https://openalex.org/W2778283729,10.1001/jama.2017.18718,29260225,10.1002/14651858.cd013238.pub2,32395825,29260225,other
https://doi.org/10.1002/14651858.cd009159.pub3,https://openalex.org/W4381469440,https://openalex.org/W2233354089,10.1056/nejmoa1506002,26735993,10.1002/14651858.cd009159.pub3,37341189,26735993,included
https://doi.org/10.1002/14651858.cd009790.pub2,https://openalex.org/W4214676028,https://openalex.org/W2732449078,10.1371/journal.pone.0178585,28662094,10.1002/14651858.cd009790.pub2,34580864,28662094,excluded
https://doi.org/10.1002/14651858.cd011640.pub2,https://openalex.org/W2602328838,https://openalex.org/W2253420963,10.1053/j.gastro.2016.01.038,26874076,10.1002/14651858.cd011640.pub2,28358980,26874076,included
https://doi.org/10.1002/14651858.cd013649.pub2,https://openalex.org/W4321221911,https://openalex.org/W2427614983,10.1093/bja/aew169,27317703,10.1002/14651858.cd013649.pub2,36800489,27317703,excluded
https://doi.org/10.1002/14651858.cd010649.pub2,https://openalex.org/W1902312241,https://openalex.org/W2427614983,10.1093/bja/aew169,27317703,10.1002/14651858.cd010649.pub2,30582172,27317703,included
https://doi.org/10.1002/14651858.cd012222.pub2,https://openalex.org/W2895702792,https://openalex.org/W2146795432,10.1093/ejcts/ezs206,22723614,10.1002/14651858.cd012222.pub2,30270428,22723614,excluded
https://doi.org/10.1002/14651858.cd010432.pub2,https://openalex.org/W1536517071,https://openalex.org/W1977985381,10.1182/blood-2013-02-484097,23704089,10.1002/14651858.cd010432.pub2,26037486,23704089,included
https://doi.org/10.1002/14651858.cd009790.pub2,https://openalex.org/W4214676028,https://openalex.org/W2323259363,10.1016/j.jpain.2016.03.003,27046802,10.1002/14651858.cd009790.pub2,34580864,27046802,included
https://doi.org/10.1002/14651858.cd010671.pub3,https://openalex.org/W4309288259,https://openalex.org/W2323259363,10.1016/j.jpain.2016.03.003,27046802,10.1002/14651858.cd010671.pub3,36398843,27046802,included
https://doi.org/10.1002/14651858.cd004434.pub6,https://openalex.org/W4248298204,https://openalex.org/W2981916203,10.1186/s13075-019-1981-0,31655622,10.1002/14651858.cd004434.pub6,33765691,31655622,included
https://doi.org/10.1002/14651858.cd013690.pub2,https://openalex.org/W4286005795,https://openalex.org/W2545409266,10.1001/jama.2016.16623,27785516,10.1002/14651858.cd013690.pub2,35857365,27785516,included
https://doi.org/10.1002/14651858.cd014805.pub2,https://openalex.org/W4386531401,https://openalex.org/W2903044532,10.1016/j.ejca.2018.10.015,30528802,10.1002/14651858.cd014805.pub2,37681577,30528802,included
https://doi.org/10.1002/14651858.cd012158.pub2,https://openalex.org/W2470964385,https://openalex.org/W2507196609,10.1164/rccm.201607-1383oc,27580428,10.1002/14651858.cd012158.pub2,28230230,27580428,included
https://doi.org/10.1002/14651858.cd001001.pub3,https://openalex.org/W4321258511,https://openalex.org/W2287755168,10.1016/s2213-2600(16)00045-x,26899390,10.1002/14651858.cd001001.pub3,27739074,26899390,other
https://doi.org/10.1002/14651858.cd001001.pub2,https://openalex.org/W2139180363,https://openalex.org/W2287755168,10.1016/s2213-2600(16)00045-x,26899390,10.1002/14651858.cd001001.pub2,17054132,26899390,not_found
https://doi.org/10.1002/14651858.cd012158.pub2,https://openalex.org/W2470964385,https://openalex.org/W2287755168,10.1016/s2213-2600(16)00045-x,26899390,10.1002/14651858.cd012158.pub2,28230230,26899390,included
https://doi.org/10.1002/14651858.cd012529.pub2,https://openalex.org/W2785957197,https://openalex.org/W2254077791,10.1016/j.ijrobp.2016.02.025,27084659,10.1002/14651858.cd012529.pub2,29360138,27084659,included
https://doi.org/10.1002/14651858.cd001506.pub5,https://openalex.org/W4380609851,https://openalex.org/W2900079171,10.1164/rccm.201807-1203oc,30409023,10.1002/14651858.cd001506.pub5,37319354,30409023,included
https://doi.org/10.1002/14651858.cd005001.pub3,https://openalex.org/W4319293029,https://openalex.org/W2095865487,10.1093/annonc/mdu374,25096607,10.1002/14651858.cd005001.pub3,27650122,25096607,included
https://doi.org/10.1002/14651858.cd011325.pub2,https://openalex.org/W1846668595,https://openalex.org/W2095865487,10.1093/annonc/mdu374,25096607,10.1002/14651858.cd011325.pub2,27529826,25096607,excluded
https://doi.org/10.1002/14651858.cd013448.pub2,https://openalex.org/W4324017975,https://openalex.org/W2095865487,10.1093/annonc/mdu374,25096607,10.1002/14651858.cd013448.pub2,36912791,25096607,excluded
https://doi.org/10.1002/14651858.cd015518,https://openalex.org/W4404824212,https://openalex.org/W2095865487,10.1093/annonc/mdu374,25096607,10.1002/14651858.cd015518,39606939,25096607,included
https://doi.org/10.1002/14651858.cd012925.pub2,https://openalex.org/W4409228057,https://openalex.org/W2158096212,10.1186/1472-6947-13-44,23574764,10.1002/14651858.cd012925.pub2,40193137,23574764,other
https://doi.org/10.1002/14651858.cd012944.pub2,https://openalex.org/W4210976798,https://openalex.org/W2158096212,10.1186/1472-6947-13-44,23574764,10.1002/14651858.cd012944.pub2,34314020,23574764,other
https://doi.org/10.1002/14651858.cd005001.pub3,https://openalex.org/W4319293029,https://openalex.org/W1880849957,10.1002/ijc.29383,25484317,10.1002/14651858.cd005001.pub3,27650122,25484317,included
https://doi.org/10.1002/14651858.cd010192.pub3,https://openalex.org/W2947309562,https://openalex.org/W1880849957,10.1002/ijc.29383,25484317,10.1002/14651858.cd010192.pub3,30229557,25484317,excluded
https://doi.org/10.1002/14651858.cd015518,https://openalex.org/W4404824212,https://openalex.org/W1880849957,10.1002/ijc.29383,25484317,10.1002/14651858.cd015518,39606939,25484317,included
https://doi.org/10.1002/14651858.cd013579.pub2,https://openalex.org/W4206744254,https://openalex.org/W2104329553,10.1158/1078-0432.ccr-14-0951-t,25338498,10.1002/14651858.cd013579.pub2,34559423,25338498,included
https://doi.org/10.1002/14651858.cd005951.pub4,https://openalex.org/W2936066261,https://openalex.org/W2330133051,10.1016/s1474-4422(16)00110-1,27302126,10.1002/14651858.cd005951.pub4,29664991,27302126,excluded
https://doi.org/10.1002/14651858.cd005951.pub5,https://openalex.org/W4387866287,https://openalex.org/W2330133051,10.1016/s1474-4422(16)00110-1,27302126,10.1002/14651858.cd005951.pub5,37870112,27302126,included
https://doi.org/10.1002/14651858.cd010349.pub2,https://openalex.org/W2606640157,https://openalex.org/W2127478952,10.1002/pbc.22693,21298742,10.1002/14651858.cd010349.pub2,28429876,21298742,other
https://doi.org/10.1002/14651858.cd007986.pub3,https://openalex.org/W4365512158,https://openalex.org/W2983313153,10.1177/1087054719883023,31680604,10.1002/14651858.cd007986.pub3,37058600,31680604,excluded
https://doi.org/10.1002/14651858.cd011285.pub3,https://openalex.org/W4353070764,https://openalex.org/W2572088783,10.1136/heartjnl-2016-309852,28100544,10.1002/14651858.cd011285.pub3,36947725,28100544,excluded
https://doi.org/10.1002/14651858.cd011793.pub2,https://openalex.org/W1960477359,https://openalex.org/W2001190749,10.1016/j.athoracsur.2014.09.022,25441065,10.1002/14651858.cd011793.pub2,28394022,25441065,included
https://doi.org/10.1002/14651858.cd011793.pub3,https://openalex.org/W4389373133,https://openalex.org/W2001190749,10.1016/j.athoracsur.2014.09.022,25441065,10.1002/14651858.cd011793.pub3,38054555,25441065,included
https://doi.org/10.1002/14651858.cd012533.pub2,https://openalex.org/W2945197329,https://openalex.org/W2771347906,10.1186/s12877-017-0678-y,29233097,10.1002/14651858.cd012533.pub2,31087641,29233097,excluded
https://doi.org/10.1002/14651858.cd011499.pub2,https://openalex.org/W1954802707,https://openalex.org/W2152487583,10.1161/hypertensionaha.115.05283,25824248,10.1002/14651858.cd011499.pub2,28220472,25824248,included
https://doi.org/10.1002/14651858.cd011499.pub3,https://openalex.org/W4225726557,https://openalex.org/W2152487583,10.1161/hypertensionaha.115.05283,25824248,10.1002/14651858.cd011499.pub3,34806762,25824248,included
https://doi.org/10.1002/14651858.cd007896.pub4,https://openalex.org/W4408957167,https://openalex.org/W2768574911,10.1016/j.euroneuro.2017.11.003,29174864,10.1002/14651858.cd007896.pub4,40152309,29174864,included
https://doi.org/10.1002/14651858.cd010432.pub2,https://openalex.org/W1536517071,https://openalex.org/W2066915026,10.1200/jco.2012.42.2907,22965967,10.1002/14651858.cd010432.pub2,26037486,22965967,excluded
https://doi.org/10.1002/14651858.cd007398.pub3,https://openalex.org/W1927972440,https://openalex.org/W2106703370,10.1056/nejmoa1208410,22920912,10.1002/14651858.cd007398.pub3,25812932,22920912,included
https://doi.org/10.1002/14651858.cd009669.pub3,https://openalex.org/W2793987355,https://openalex.org/W2106703370,10.1056/nejmoa1208410,22920912,10.1002/14651858.cd009669.pub3,29376560,22920912,other
https://doi.org/10.1002/14651858.cd009669.pub2,https://openalex.org/W1550251088,https://openalex.org/W2106703370,10.1056/nejmoa1208410,22920912,10.1002/14651858.cd009669.pub2,24385385,22920912,not_found
https://doi.org/10.1002/14651858.cd012387.pub2,https://openalex.org/W2530527754,https://openalex.org/W2730748858,10.1002/pon.4492,28665542,10.1002/14651858.cd012387.pub2,30909317,28665542,included
https://doi.org/10.1002/14651858.cd015456,https://openalex.org/W4411926469,https://openalex.org/W2730748858,10.1002/pon.4492,28665542,10.1002/14651858.cd015456,40600405,28665542,included
https://doi.org/10.1002/14651858.cd006237.pub4,https://openalex.org/W4253720434,https://openalex.org/W2765390755,10.1159/000481177,29131090,10.1002/14651858.cd006237.pub4,33052607,29131090,excluded
https://doi.org/10.1002/14651858.cd012740.pub2,https://openalex.org/W2742229680,https://openalex.org/W1486850802,10.1016/j.ophtha.2015.03.031,25972254,10.1002/14651858.cd012740.pub2,32147807,25972254,included
https://doi.org/10.1002/14651858.cd012262.pub2,https://openalex.org/W2465450366,https://openalex.org/W2268061300,10.1007/s00402-015-2403-7,26754752,10.1002/14651858.cd012262.pub2,31684698,26754752,included
